tconst,primaryTitle,averageRating,numVotes,startYear,genres
tt1801071,See You in Montevideo,8.1,7554,2014,"Adventure,Biography,Comedy"
tt1801123,Travelling Salesman,5.8,1353,2012,"Drama,Mystery,Sci-Fi"
tt1801552,Gotti,4.8,16639,2018,"Biography,Crime,Drama"
tt1802197,The Lady,7.0,11150,2011,"Biography,Drama,History"
tt1802810,Woman in Love,5.7,3646,2011,Comedy
tt1804508,Those Who Kill: Shadow of the Past,6.6,1575,2011,"Crime,Drama,Thriller"
tt1804623,Pasanga,7.7,1032,2009,"Drama,Family"
tt1804642,Gold and Copper,7.2,3702,2010,"Drama,Romance"
tt1805263,I Am Kalam,8.0,4792,2010,"Comedy,Drama,Family"
tt1805297,The Women on the 6th Floor,7.1,10607,2010,Comedy
tt1806911,Girl Model,6.5,2286,2011,"Documentary,Thriller"
tt1806913,Golmaal Again,4.9,10204,2017,"Action,Comedy,Fantasy"
tt1806954,Lost Christmas,7.1,1486,2011,"Drama,Family"
tt1806959,Manmadhan Ambu,5.7,1297,2010,"Comedy,Drama"
tt1806975,Never Open the Door,5.2,1620,2014,"Horror,Mystery,Sci-Fi"
tt1807022,Super,8.1,2530,2010,Drama
tt1807081,Humdinger,7.3,3989,2011,"Comedy,Drama"
tt18072540,The Communion Girl,5.4,1073,2022,Horror
tt18072950,Gully Gang,8.7,2029,2022,"Action,Romance"
tt18073066,Leave,4.8,1517,2022,"Drama,Horror,Mystery"
tt18073328,Blood & Gold,6.5,14528,2023,"Action,Drama,War"
tt18079362,80 for Brady,5.8,9914,2023,"Biography,Comedy,Drama"
tt1807944,As I Lay Dying,5.3,4154,2013,Drama
tt1807950,Love Likes Coincidences,7.2,19362,2011,"Drama,Romance"
tt1807958,"Man, Chicks Are Just Different",5.8,1251,2011,"Comedy,Drama"
tt1807984,Bir Avuç Deniz,4.4,1088,2011,Drama
tt1808015,What a Beautiful Day,6.3,5929,2011,Comedy
tt1808045,Czarny czwartek. Janek Wisniewski padl,6.6,1253,2011,"Drama,History"
tt1808197,Incir Reçeli,6.5,13955,2011,"Drama,Romance"
tt1808223,Losers' Club,7.5,24900,2011,"Comedy,Drama,Romance"
tt1808240,As Luck Would Have It,6.1,2857,2011,"Adventure,Comedy,Drama"
tt18082758,The Takeover,5.3,4809,2022,"Action,Crime,Thriller"
tt1808339,Not Another Happy Ending,6.1,5033,2013,"Comedy,Drama,Romance"
tt18083578,57 Seconds,5.3,2218,2023,"Sci-Fi,Thriller"
tt1808360,"Och, Karol 2",4.3,1035,2011,Comedy
tt1808454,Suicide Room,6.6,11293,2011,"Drama,Thriller"
tt1808477,Skew,4.4,2061,2011,"Horror,Thriller"
tt1808587,The Stig-Helmer Story,4.5,1911,2011,"Comedy,Drama"
tt1808659,Wasted Youth,5.9,1021,2011,Drama
tt1808691,Ya Sonra,5.2,2533,2011,"Comedy,Drama,Romance"
tt1809231,Jackpot,6.6,3370,2011,"Action,Comedy,Crime"
tt18092672,Gold Run,6.7,2229,2022,"Drama,Thriller,War"
tt1809287,Ecstasy,5.0,1892,2011,"Drama,Romance"
tt1809387,The War You Don't See,8.4,1479,2010,"Documentary,War"
tt1809398,Unbroken,7.2,178236,2014,"Action,Biography,Drama"
tt1810522,Aalwar,2.9,1098,2007,Action
tt1810602,If You Are the One 2,5.9,1615,2010,"Comedy,Romance"
tt1810683,Little Boy,7.3,23919,2015,"Drama,History,War"
tt1810697,Meeting Evil,5.3,12493,2012,"Crime,Drama,Mystery"
tt1810710,My Trip Back to the Dark Side,4.4,1010,2014,Thriller
tt1810864,Ducoboo,4.7,1071,2011,"Comedy,Family"
tt1811307,Burning Blue,6.2,2550,2013,"Biography,Drama,Romance"
tt1811315,FDR: American Badass!,5.2,2071,2012,"Action,Comedy"
tt1811371,Underground,3.8,1725,2011,Horror
tt1813327,The Salt of Life,6.3,1848,2011,"Comedy,Romance"
tt1813609,A Haunting at Silver Falls,4.8,2917,2013,"Horror,Thriller"
tt1813757,Who Killed Captain Alex?,7.9,10423,2015,"Action,Crime,Mystery"
tt1814621,Admission,5.7,35895,2013,"Comedy,Drama,Romance"
tt1814631,American Nudist,2.3,1625,2011,Drama
tt1814642,Bad Hero,8.3,2104,2010,"Comedy,Crime,Drama"
tt1814797,Mirapakai,6.3,1190,2011,"Action,Comedy,Drama"
tt1814836,Project Nim,7.4,8552,2011,Documentary
tt1814905,The Crying Dead,3.9,1336,2011,"Adventure,Horror,Thriller"
tt1814930,Vegucated,7.1,3021,2011,"Comedy,Documentary"
tt1815708,Freelancers,4.6,10565,2012,"Action,Crime,Drama"
tt1815717,Gerontophilia,6.3,2683,2013,"Comedy,Romance"
tt1815746,Humans vs Zombies,3.9,1498,2011,"Comedy,Horror,Sci-Fi"
tt1815753,One Day More,6.2,1321,2011,"Comedy,Romance"
tt1815782,The Crown Jewels,5.9,2896,2011,Drama
tt1815799,Beloved,6.2,2544,2011,"Comedy,Drama,Musical"
tt1815837,Moner Manush,7.9,1428,2010,Biography
tt1815852,Nitro Circus: The Movie,6.6,6355,2012,"Action,Comedy,Documentary"
tt1815862,After Earth,4.8,206615,2013,"Action,Adventure,Sci-Fi"
tt18163024,Cherasaala,8.7,1990,2022,"Crime,Drama,Romance"
tt1816518,Ernest & Celestine,7.8,21723,2012,"Adventure,Animation,Comedy"
tt1816597,The Aggression Scale,5.9,3462,2012,"Action,Crime,Thriller"
tt1816608,Another Me,4.6,6005,2013,"Mystery,Thriller"
tt1817081,A Case of You,5.6,12223,2013,"Comedy,Romance"
tt1817191,Another Woman's Life,6.3,2462,2012,"Comedy,Drama,Mystery"
tt1817232,Phineas and Ferb the Movie: Candace Against the Universe,7.0,5206,2020,"Adventure,Animation,Comedy"
tt1817273,The Place Beyond the Pines,7.3,283680,2012,"Crime,Drama,Thriller"
tt1817276,A Resurrection,3.9,1756,2013,"Drama,Horror,Thriller"
tt1817286,One Night,6.2,1423,2012,Drama
tt1817287,Is the Man Who Is Tall Happy?,7.1,3637,2013,"Animation,Biography,Documentary"
tt1817676,Girl in Progress,5.6,6987,2012,"Comedy,Drama"
tt1817771,Freaks of Nature,5.9,13061,2015,"Comedy,Horror,Sci-Fi"
tt18184012,Love Mocktail 2,7.5,2465,2022,"Drama,Romance"
tt18184122,Redrum,8.1,2387,2022,"Mystery,Thriller"
tt1819513,Dreams of a Life,6.8,3390,2011,"Biography,Documentary,Drama"
tt1820400,Black & White & Sex,5.6,1054,2012,Drama
tt1820462,Beremennyy,4.1,3565,2011,"Comedy,Fantasy"
tt1820488,War Witch,7.0,7498,2012,"Drama,War"
tt1821317,Aadukalam,8.1,6956,2011,"Action,Drama,Romance"
tt1821362,Case départ,5.8,3013,2011,Comedy
tt1821426,Family Weekend,6.2,7094,2013,"Comedy,Drama"
tt1821427,Offender,6.0,4770,2012,"Action,Crime,Drama"
tt1821478,Kaavalan,7.0,7342,2011,"Action,Comedy,Drama"
tt1821480,Kahaani,8.1,64685,2012,"Mystery,Thriller"
tt1821549,Nebraska,7.7,121209,2013,Drama
tt1821593,Bullhead,7.3,24062,2011,"Crime,Drama"
tt1821597,Easy!,6.6,1699,2011,Comedy
tt1821607,Siruthai,6.1,1741,2011,"Action,Comedy,Crime"
tt1821641,The Congress,6.4,19631,2013,"Animation,Drama,Sci-Fi"
tt1821658,The Nut Job,5.7,29722,2014,"Adventure,Animation,Comedy"
tt1821680,Top Cat,4.7,1910,2011,"Action,Animation,Comedy"
tt1821682,Traffic,8.1,5029,2011,"Action,Adventure,Mystery"
tt1821692,United Six,7.5,1761,2011,"Action,Drama,Thriller"
tt1821694,RED 2,6.6,177879,2013,"Action,Comedy,Crime"
tt1821700,To Strike,7.5,29941,2013,"Action,Crime,Drama"
tt1822255,My Best Enemy,6.7,1516,2011,"Comedy,Drama,War"
tt1822266,Mumbai Pune Mumbai,8.0,1984,2010,"Drama,Romance"
tt1822302,Sassy Pants,6.1,1783,2012,"Comedy,Drama"
tt1822381,Évocateur: The Morton Downey Jr. Movie,6.8,1029,2012,"Biography,Documentary"
tt1822395,Dropa,4.3,2454,2019,"Drama,Sci-Fi,Thriller"
tt18224610,House of Darkness,4.7,4141,2022,"Comedy,Horror,Mystery"
tt18226208,Grassland,6.5,1385,2022,"Biography,Crime,Drama"
tt1823059,A Perfect Ending,5.6,4715,2012,"Drama,Romance"
tt1823125,Greetings from Tim Buckley,6.0,1773,2012,Drama
tt18231922,Niku Naku Pellanta Tom Tom Tom,2.0,1043,2022,"Comedy,Drama,Romance"
tt1823202,Sibir. Monamur,7.6,2343,2011,Drama
tt18233116,1921: Puzha Muthal Puzha Vare,7.5,2403,2022,History
tt18235306,Love Life,7.1,1045,2022,Drama
tt1823664,Annie,5.3,39741,2014,"Comedy,Drama,Family"
tt1823672,Chappie,6.8,264243,2015,"Action,Crime,Drama"
tt1824254,We Steal Secrets,6.9,8125,2013,Documentary
tt18246372,2020 Golmaal,6.2,1193,2022,"Action,Drama,Romance"
tt18246876,Surabhi 70mm,7.3,1233,2022,"Drama,Family"
tt1824904,95ers: Echoes,4.3,1096,2013,"Sci-Fi,Thriller"
tt1824932,Song Without a Name,7.0,1112,2019,Drama
tt1825157,The Double,6.5,52312,2013,"Comedy,Drama,Mystery"
tt1825163,The Light Bulb Conspiracy,8.0,2291,2010,Documentary
tt1825683,Black Panther,7.3,817390,2018,"Action,Adventure,Sci-Fi"
tt18257464,Polite Society,6.7,7164,2023,"Action,Comedy"
tt1825955,Midnight FM,6.5,2829,2010,"Action,Crime,Thriller"
tt18260564,Killer Book Club,4.6,3655,2023,"Horror,Thriller"
tt1826590,About Last Night,6.0,24785,2014,"Comedy,Romance"
tt1826593,Avalon,5.4,1228,2011,"Drama,Thriller"
tt1826603,Asmaa,8.1,4747,2011,Drama
tt18266472,Sukhee,8.3,6098,2023,Drama
tt1826660,Soulless,6.3,3870,2012,"Comedy,Drama"
tt18266798,Vishwak,3.0,1363,2022,"Action,Drama"
tt1826714,Finding Mr. Destiny,6.4,1403,2010,"Comedy,Romance"
tt1826730,Captivated: The Trials of Pamela Smart,6.5,1075,2014,"Crime,Documentary"
tt18269838,Olivia Rodrigo: driving home 2 u (a SOUR film),7.2,1446,2022,"Biography,Documentary,Music"
tt1827354,Airborne,3.8,2534,2013,"Comedy,Crime,Horror"
tt1827358,She Monkeys,5.5,2388,2011,"Drama,Sport"
tt1827487,Once Upon a Time in Anatolia,7.8,48822,2011,"Crime,Drama,Thriller"
tt1827512,The Kid with a Bike,7.4,28382,2011,Drama
tt1827528,Harvest,6.5,2255,2011,"Drama,Romance"
tt1827578,The End of Love,5.9,1844,2012,Drama
tt1827579,Spike Island,6.3,4150,2012,"Comedy,Drama,Music"
tt18280338,Balraju,7.3,1580,2022,"Action,Drama,Mystery"
tt1828229,Tales of the Night,6.9,1638,2011,"Animation,Family,Fantasy"
tt1828232,Life Cycles,8.3,1317,2010,"Documentary,Sport"
tt1828289,Shagird,7.0,2229,2011,"Action,Crime,Drama"
tt1828959,Make Your Move,5.5,3283,2013,"Drama,Musical,Romance"
tt1828970,Evidence,5.3,7675,2013,"Crime,Mystery,Thriller"
tt1828995,Delicacy,6.6,13735,2011,"Comedy,Drama,Romance"
tt1829012,Passion,5.3,23851,2012,"Adventure,Drama,Mystery"
tt1830477,Ala Modalaindi,7.6,2906,2011,"Comedy,Drama,Romance"
tt1830643,Death of Me,4.4,7126,2020,"Horror,Mystery,Thriller"
tt1830713,Big Ass Spider!,5.3,7608,2013,"Action,Adventure,Comedy"
tt1830786,Rascals,3.0,3037,2011,"Action,Comedy,Crime"
tt1830792,Romeos,7.0,3467,2011,"Drama,Romance"
tt1830802,Shala,8.3,1970,2011,Romance
tt18309986,Blades in the Darkness,7.6,1093,2022,"Action,Horror,Thriller"
tt18315204,Phenomena,5.4,2680,2023,Horror
tt18317064,Tori and Lokita,7.1,2453,2022,Drama
tt1831806,The Thompsons,4.7,2412,2012,"Drama,Horror,Thriller"
tt1832381,Detective K: Secret of Virtuous Widow,6.2,1082,2011,"Action,Comedy,Crime"
tt1832382,A Separation,8.3,253494,2011,Drama
tt1832516,Supernatural Activity,2.8,1044,2012,Comedy
tt18327788,Superpower,5.6,1085,2023,Documentary
tt1833116,The Informer,6.6,40626,2019,"Action,Crime,Drama"
tt1833647,Avé,6.8,1622,2011,Drama
tt1833673,Dhoom 3,5.4,48246,2013,"Action,Crime,Drama"
tt1833844,Berberian Sound Studio,6.2,17002,2012,"Drama,Horror,Thriller"
tt1833845,Eating Out: Drama Camp,5.3,2520,2011,Comedy
tt1833846,Eating Out: The Open Weekend,5.4,2464,2011,Comedy
tt1833879,Scary or Die,4.0,3791,2012,Horror
tt1833888,Angels Sing,5.9,2371,2013,"Comedy,Drama,Family"
tt1834319,The Christmas Tango,7.1,3680,2011,"Drama,Romance"
tt18353064,Chokehold,5.7,4220,2023,"Drama,Thriller"
tt18357588,Fast & Feel Love,6.8,1316,2022,"Action,Comedy,Drama"
tt1835955,Errors of the Human Body,5.3,2379,2012,"Drama,Horror,Mystery"
tt1836099,Bleak Night,7.2,1263,2010,Drama
tt1836210,The Girls of April,5.3,1008,2011,"Crime,Drama,Thriller"
tt1836212,All Superheroes Must Die,3.9,2289,2011,"Action,Horror,Sci-Fi"
tt1836808,Great Expectations,6.3,13563,2012,"Drama,Romance"
tt1836912,Shaitan,7.2,8741,2011,"Action,Crime,Drama"
tt1836944,The Baytown Outlaws,6.3,15656,2012,"Action,Comedy,Crime"
tt1836974,Ecstasy of Order: The Tetris Masters,7.5,1579,2011,Documentary
tt1836987,Trishna,6.0,3272,2011,Drama
tt18372380,Daari,7.7,2611,2022,"Crime,Thriller"
tt1837562,A Royal Night Out,6.5,10877,2015,"Comedy,Drama,Romance"
tt1837574,Hyena,6.2,3350,2014,"Crime,Drama,Thriller"
tt1837587,War of the Buttons,6.2,2309,2011,"Adventure,Family"
tt18376122,Pamela: A Love Story,7.2,11974,2023,"Biography,Documentary"
tt1837613,Northern Soul,6.3,4192,2014,"Drama,Music"
tt1837636,Queen of the Desert,5.7,12228,2015,"Adventure,Biography,Drama"
tt1837703,The Fifth Estate,6.2,42281,2013,"Biography,Crime,Drama"
tt1837709,Winter's Tale,6.1,56033,2014,"Drama,Fantasy,Mystery"
tt1838475,Tomorrow You're Gone,3.6,1810,2012,Thriller
tt1838520,The Truth About Emanuel,6.0,9624,2013,"Drama,Thriller"
tt1838544,Gone,5.9,45890,2012,"Action,Adventure,Mystery"
tt1838556,Honest Thief,6.0,55491,2020,"Action,Thriller"
tt1838571,Juan of the Dead,6.4,10860,2011,"Action,Comedy,Horror"
tt1838603,Last Love,6.7,13061,2013,"Comedy,Drama,Romance"
tt1838618,Paranormal Xperience 3D,3.7,1381,2011,"Horror,Thriller"
tt1838722,Truth or Die,5.6,9990,2012,"Horror,Mystery"
tt18394428,Titanic 666,3.3,2499,2022,"Horror,Thriller"
tt1839482,Free Ride,5.6,2455,2013,"Action,Drama,Thriller"
tt1839492,Ruby Sparks,7.2,104328,2012,"Comedy,Drama,Fantasy"
tt1839494,Children Who Chase Lost Voices,7.1,16554,2011,"Adventure,Animation,Drama"
tt1839522,Circles,7.7,5151,2013,Drama
tt1839590,Ray Harryhausen: Special Effects Titan,7.5,1360,2011,"Biography,Documentary"
tt1839591,Recoil,5.2,5771,2011,"Action,Crime,Drama"
tt1839596,Rockstar,7.7,47194,2011,"Drama,Music,Romance"
tt1839642,The Face of Love,6.2,5813,2013,"Drama,Mystery,Romance"
tt1839654,The Magic of Belle Isle,6.9,19874,2012,"Comedy,Drama"
tt1840309,Divergent,6.6,478282,2014,"Action,Adventure,Mystery"
tt1840372,Detective Conan: Quarter of Silence,6.6,1843,2011,"Action,Adventure,Animation"
tt1840388,Rosewood Lane,4.6,3804,2011,"Drama,Horror,Mystery"
tt1840417,The Words,7.0,80573,2012,"Drama,Mystery,Romance"
tt1840911,Angels of Sex,6.4,5149,2012,"Drama,Romance"
tt18413766,Kathal: A Jackfruit Mystery,6.7,7304,2023,"Comedy,Crime,Drama"
tt1841542,Children's Party,7.5,8363,2011,"Comedy,Drama,Family"
tt1841611,Gandu,5.5,2674,2010,Drama
tt1841642,Demonic,5.3,15860,2015,"Horror,Mystery,Thriller"
tt1841762,Mynaa,7.4,1068,2010,"Action,Romance"
tt1842356,Entity,4.5,2345,2012,"Horror,Thriller"
tt1842532,Kotoko,6.7,2065,2011,"Drama,Horror"
tt1843120,The Unjust,6.6,2454,2010,"Action,Crime,Drama"
tt1843202,Winning Streak,5.4,1771,2012,"Action,Drama"
tt1843287,Like Someone in Love,7.0,12799,2012,Drama
tt1843303,The VelociPastor,5.1,8062,2018,"Action,Adventure,Comedy"
tt1843335,Yutham Sei,7.9,2178,2011,"Action,Crime,Drama"
tt1843849,Absolutely Tame Is a Horse,6.6,2230,2011,"Comedy,Drama"
tt1843866,Captain America: The Winter Soldier,7.8,881364,2014,"Action,Adventure,Sci-Fi"
tt1843880,Code Blue,5.5,1084,2011,"Drama,Horror,Mystery"
tt1844025,Sadako 3D,3.7,1730,2012,Horror
tt1844203,Inescapable,5.2,2775,2012,"Action,Drama,Mystery"
tt1844633,Blood Runs Cold,4.0,1400,2011,Horror
tt1844635,The Bucks County Massacre,3.5,1582,2010,"Action,Horror,Thriller"
tt1844643,Creep Van,4.0,1180,2012,Horror
tt1844678,Nothing,6.8,1122,2010,"Comedy,Drama"
tt1844770,Sand Sharks,2.6,5356,2012,"Action,Adventure,Comedy"
tt18450548,Don't Leave,5.2,1606,2022,"Drama,Romance"
tt1845773,Ai Weiwei: Never Sorry,7.5,4484,2012,Documentary
tt1845838,Metro Manila,7.6,9102,2013,"Crime,Drama"
tt1845849,Price Check,5.5,2311,2012,"Comedy,Drama"
tt1846445,A Cube of Sugar,7.1,4188,2011,"Comedy,Drama,Family"
tt1846472,Something in the Air,6.4,4637,2012,Drama
tt1846487,Reality,6.8,5670,2012,"Comedy,Drama"
tt1846492,Imagine,7.3,2731,2012,Drama
tt1846526,The Heineken Kidnapping,6.5,5886,2011,"Crime,History,Thriller"
tt1846589,Hunter Killer,6.6,69228,2018,"Action,Thriller"
tt1846985,A Flat for Three,6.2,1438,2012,"Comedy,Drama"
tt1847541,Around the Block,5.4,1432,2013,Drama
tt1847548,Bad Karma,4.6,1049,2012,Thriller
tt1847672,Remainder,5.6,1101,2015,"Drama,Mystery"
tt1847713,The Guillotines,4.8,1416,2012,"Action,Drama"
tt1847731,Tomboy,7.4,21844,2011,Drama
tt1847746,The German Doctor,6.7,7665,2013,"Drama,History,Thriller"
tt1848771,Aarakshan,6.2,5809,2011,"Drama,Thriller"
tt1848824,Claustrofobia,5.6,1064,2011,"Horror,Thriller"
tt1848832,Crawl,4.6,1319,2011,"Crime,Thriller"
tt1848926,Hello Ghost,7.5,4618,2010,"Comedy,Drama,Family"
tt1849027,Onigamiden - Legend of the Millennium Dragon,5.6,1244,2011,"Adventure,Animation,Family"
tt1849111,Superstar,5.3,1040,2012,Drama
tt1849718,Agneepath,6.9,25929,2012,"Action,Crime,Drama"
tt1850394,The Dream Team,5.4,3818,2012,"Comedy,Sport"
tt1850397,The Loft,6.3,58909,2014,"Mystery,Romance,Thriller"
tt1850418,To Write Love on Her Arms,6.5,3146,2012,"Biography,Drama,Fantasy"
tt1850419,Rhino Season,6.4,7158,2012,"Drama,Thriller"
tt1850457,Sisters,6.0,68460,2015,Comedy
tt1851006,Goltzius and The Pelican Company,6.5,1345,2012,"Biography,Comedy,History"
tt1851909,Doraemon: Nobita and the New Steel Troops: ~Winged Angels~,7.8,1765,2011,"Action,Adventure,Animation"
tt1851988,Ko,7.9,6218,2011,"Action,Thriller"
tt1852006,The Snows of Kilimanjaro,7.2,4018,2011,"Comedy,Drama,Romance"
tt1852036,Mr Perfect,7.0,4049,2011,"Comedy,Drama,Romance"
tt1852770,Dracula 3D,3.6,5133,2012,"Drama,Horror,Romance"
tt1852904,Overheard 2,6.7,1899,2011,"Action,Crime,Thriller"
tt1853563,Foo Fighters: Back and Forth,8.2,6446,2011,"Documentary,Music"
tt1853614,A Letter to Momo,7.2,7975,2011,"Adventure,Animation,Comedy"
tt1853643,Why Stop Now?,5.5,7563,2012,"Comedy,Drama"
tt1853728,Django Unchained,8.5,1641229,2012,"Drama,Western"
tt1853739,You're Next,6.6,106766,2011,"Drama,Horror,Thriller"
tt1854236,Love Is All You Need,6.5,14664,2012,"Comedy,Drama,Romance"
tt1854506,Aliens vs. Avatars,1.5,1718,2011,"Horror,Sci-Fi"
tt1854513,Blancanieves,7.5,11446,2012,"Drama,Fantasy"
tt1854524,Ecumenopolis: City Without Limits,8.0,1311,2011,Documentary
tt1854564,Percy Jackson: Sea of Monsters,5.7,123061,2013,"Adventure,Family,Fantasy"
tt1854568,Our Paradise,6.1,1463,2011,"Crime,Drama,Romance"
tt1854582,No Vacancy,4.1,2279,2012,Horror
tt18550140,Holy Spider,7.3,21695,2022,"Crime,Drama,Thriller"
tt18550182,R.M.N.,7.3,4051,2022,Drama
tt1855199,End of Watch,7.6,262038,2012,"Action,Crime,Drama"
tt1855236,Just Like a Woman,5.5,2917,2012,Drama
tt1855325,Resident Evil: Retribution,5.3,147672,2012,"Action,Horror,Sci-Fi"
tt1855401,Tim and Eric's Billion Dollar Movie,5.3,10500,2012,Comedy
tt18555320,Return to Space,7.3,5465,2022,Documentary
tt18559904,Mr. Pregnant,8.4,7381,2023,"Action,Comedy,Drama"
tt1856014,Hamilton: In the Interest of the Nation,6.3,8628,2012,"Action,Drama,Thriller"
tt1856047,Agent Hamilton: But Not If It Concerns Your Daughter,5.6,3607,2012,"Action,Drama,Thriller"
tt1856053,"Little Brother, Big Trouble: A Christmas Adventure",5.6,1295,2012,"Adventure,Animation,Comedy"
tt1856057,Phantom Boy,6.6,1670,2015,"Action,Adventure,Animation"
tt1856101,Blade Runner 2049,8.0,627417,2017,"Action,Drama,Mystery"
tt18561380,Müjde,1.2,9782,2022,Drama
tt18561466,Gajab Thai Gayo !,6.9,1214,2022,"Comedy,Family,Sci-Fi"
tt18561736,The Great Indian Family,7.3,4598,2023,Family
tt18563148,Silverton Siege,6.3,4368,2022,"Action,Crime,Drama"
tt18568902,Kaun Pravin Tambe?,8.3,10961,2022,"Biography,Drama,Sport"
tt1857670,Deiva Thirumagal,8.2,6336,2011,Drama
tt1857766,Games of Clouds & Rain,7.2,1175,2013,"Comedy,Drama,Romance"
tt1857824,Perras,5.5,1009,2011,"Drama,Romance,Thriller"
tt1857842,Inhuman Resources,5.8,2854,2012,"Horror,Thriller"
tt1857913,The Sorcerer and the White Snake,5.8,8875,2011,"Action,Fantasy,Romance"
tt1858481,Last Passenger,5.7,7300,2013,"Action,Mystery,Thriller"
tt1859438,A Little Thing Called Love,7.6,5863,2010,"Comedy,Romance"
tt1859446,Alps,6.4,12785,2011,Drama
tt1859522,Kiss Me,6.8,11650,2011,Drama
tt1859603,The Guest House,3.5,1578,2012,Romance
tt1859607,Kath & Kimderella,5.3,1475,2012,Comedy
tt1859650,To Rome with Love,6.3,90041,2012,"Comedy,Music,Romance"
tt1860152,17 Girls,6.0,3360,2011,Drama
tt1860181,Black's Game,6.7,4313,2012,"Crime,Thriller"
tt1860213,Dirty Grandpa,5.9,130422,2016,Comedy
tt1860238,Goddess,5.9,1498,2013,"Comedy,Musical,Romance"
tt1860242,The Highwaymen,6.9,98696,2019,"Biography,Crime,Drama"
tt1860353,Turbo,6.4,106687,2013,"Adventure,Animation,Comedy"
tt1860355,Undefeated,7.7,7267,2011,"Documentary,Sport"
tt1860357,Deepwater Horizon,7.1,177492,2016,"Action,Drama,History"
tt1860359,In the Shadow,7.1,1851,2012,"Crime,Drama,Thriller"
tt1861279,Barricade,4.4,2969,2012,"Horror,Mystery,Thriller"
tt1861334,Fuga de cerebros 2,4.6,1074,2011,"Comedy,Romance"
tt1861340,Günah Keçisi,4.9,2152,2011,"Action,Biography,Comedy"
tt1861375,War of the Buttons,6.4,2117,2011,"Adventure,Family"
tt1861421,A Chinese Ghost Story,5.6,1429,2011,"Fantasy,Horror"
tt1861445,An Act of War,4.9,1646,2015,"Crime,Drama,Thriller"
tt1861982,Children...,7.1,2845,2011,"Mystery,Thriller"
tt1862079,Safety Not Guaranteed,6.9,129578,2012,"Adventure,Comedy,Drama"
tt1862472,Kolpaçino: Bomba,5.8,7800,2011,Comedy
tt1863192,Corn Island,7.5,4594,2014,"Drama,War"
tt1863201,Dark Circles,5.0,4337,2013,Horror
tt1863203,The Employer,4.4,1391,2013,Thriller
tt1863347,What Else Men Talk About,6.4,3164,2011,Comedy
tt1864288,Conan O'Brien Can't Stop,7.0,6700,2011,"Comedy,Documentary,Music"
tt1864405,Low Down,6.1,2180,2014,"Biography,Drama,Music"
tt1864494,Stormhouse,4.0,1272,2011,"Action,Horror,Mystery"
tt1864557,Road North,6.4,2198,2012,"Comedy,Drama"
tt1865346,Detention of the Dead,4.5,2758,2012,"Action,Adventure,Comedy"
tt1865357,The Student,6.9,1201,2011,Drama
tt1865393,Hellbenders,4.9,1800,2012,"Comedy,Horror,Thriller"
tt1865425,Kumaré,7.5,5138,2011,Documentary
tt1865450,Mission to Lars,6.7,1015,2012,"Adventure,Biography,Documentary"
tt1865505,Song of the Sea,8.0,61728,2014,"Adventure,Animation,Drama"
tt1865545,Liars All,4.2,1264,2013,Thriller
tt1865569,Çalgi Çengi,7.0,13367,2011,Comedy
tt1865573,Bad Kids Go to Hell,4.5,3801,2012,"Comedy,Horror,Mystery"
tt1866205,Escort in Love,6.1,3293,2011,Comedy
tt1866249,The Sessions,7.2,43672,2012,"Biography,Comedy,Drama"
tt1866251,Toolbox Murders 2,3.3,1080,2013,Horror
tt1867086,Outback,4.7,1081,2012,"Adventure,Animation,Family"
